frame,time_s,raw_yaw_deg,raw_pitch_deg,raw_screen_x,raw_screen_y,filtered_x,filtered_y,final_x,final_y,speed,locked,ear_avg,blink_click,fwd_x,fwd_y,fwd_z
179,10.5280,187.4191,203.4658,1754.8,-969.5,1772.5,-972.6,1772.5,10.0,3.82,0,0.2808,0,0.118604,0.395391,0.910823
180,10.5750,187.4528,204.1115,1757.0,-1016.0,1768.1,-1008.1,1768.1,10.0,4.37,0,0.2711,0,0.118559,0.405632,0.906315
181,10.6249,187.7725,205.7501,1777.4,-1134.0,1769.5,-1114.7,1769.5,10.0,1.42,0,0.2658,0,0.122021,0.431200,0.893967
182,10.6724,187.7585,207.4926,1776.5,-1259.5,1769.7,-1239.2,1769.7,10.0,0.20,1,0.2506,0,0.119986,0.458299,0.880662
183,10.7204,187.0000,208.2108,1728.0,-1311.2,1753.6,-1300.6,1753.6,10.0,16.11,0,0.2820,0,0.107572,0.469973,0.876101
184,10.7662,187.0296,208.5945,1729.9,-1338.8,1743.1,-1332.3,1743.1,10.0,10.53,0,0.2758,0,0.107640,0.475826,0.872928
185,10.8159,187.3649,208.7521,1751.4,-1350.2,1746.0,-1346.8,1746.0,10.0,2.90,0,0.2747,0,0.112598,0.477962,0.871134
186,10.8632,187.5621,208.8876,1764.0,-1359.9,1748.1,-1356.9,1748.1,10.0,2.15,0,0.2800,0,0.115458,0.479862,0.869714
187,10.9102,187.4037,208.9559,1753.8,-1364.8,1748.2,-1362.7,1748.2,10.0,0.12,0,0.2683,0,0.112971,0.481038,0.869391
188,10.9570,187.3645,209.3554,1751.3,-1393.6,1748.3,-1384.7,1748.3,10.0,0.09,0,0.2688,0,0.111944,0.487144,0.866118
189,10.9983,187.5154,209.4018,1289.7,716.7,1289.7,716.7,1289.7,716.7,842.46,0,0.2717,0,0.114182,0.487720,0.865501
190,11.0497,187.6000,209.3332,1295.1,721.6,1290.1,717.0,1290.1,717.0,0.55,0,0.2723,0,0.115542,0.486606,0.865947
191,11.0969,187.6747,209.4054,1299.8,716.4,1291.7,717.0,1291.7,717.0,1.63,0,0.2719,0,0.116594,0.487637,0.865226
192,11.1426,187.7439,209.2776,1304.3,725.6,1294.8,718.1,1294.8,718.1,3.31,0,0.2693,0,0.117789,0.485637,0.866188
193,11.1887,187.7788,209.0700,1306.5,740.5,1298.3,725.0,1298.3,725.0,7.65,0,0.2691,0,0.118555,0.482451,0.867863
194,11.2352,187.7727,208.9596,1306.1,748.5,1300.7,734.5,1300.7,734.5,9.80,0,0.2670,0,0.118587,0.480777,0.868787
195,11.2805,187.6144,208.8277,1296.0,758.0,1299.7,745.2,1299.7,745.2,10.79,0,0.2657,0,0.116322,0.478904,0.870126
196,11.3275,187.3085,208.4504,1276.4,785.2,1297.2,767.4,1297.2,767.4,22.31,0,0.2653,0,0.112055,0.473397,0.873693
197,11.3725,187.1733,208.2935,1267.8,796.5,1287.4,784.0,1287.4,784.0,19.27,0,0.2654,0,0.110146,0.471104,0.875174
198,11.4201,187.0934,208.1283,1262.6,808.3,1276.7,798.3,1276.7,798.3,17.92,0,0.2664,0,0.109087,0.468634,0.876631
199,11.4661,186.8966,208.0858,1250.1,811.4,1263.7,805.6,1263.7,805.6,14.88,0,0.2667,0,0.106107,0.468135,0.877263
200,11.5121,186.8427,208.1641,1246.6,805.8,1255.3,805.7,1255.3,805.7,8.46,0,0.2667,0,0.105204,0.469379,0.876707
201,11.5577,186.7815,207.6099,1242.7,845.7,1249.2,828.4,1249.2,828.4,23.50,0,0.2649,0,0.104793,0.460897,0.881245
202,11.6055,186.8341,207.6143,1246.1,845.4,1247.8,838.0,1247.8,838.0,9.70,0,0.2645,0,0.105601,0.460926,0.881133
203,11.6543,186.8465,207.6550,1246.8,842.4,1247.4,840.3,1247.4,840.3,2.33,0,0.2639,0,0.105753,0.461543,0.880792
204,11.6994,186.8488,207.5593,1247.0,849.3,1247.3,844.6,1247.3,844.6,4.29,0,0.2631,0,0.105880,0.460065,0.881549
205,11.7450,186.8444,207.5460,1246.7,850.3,1247.1,847.1,1247.1,847.1,2.52,0,0.2631,0,0.105825,0.459864,0.881661
206,11.7914,187.0038,207.3981,1256.9,860.9,1248.5,853.3,1248.5,853.3,6.36,0,0.2619,0,0.108429,0.457458,0.882596
207,11.8389,186.9301,207.3003,1252.2,868.0,1248.7,860.1,1248.7,860.1,6.76,0,0.2620,0,0.107383,0.456002,0.883477
208,11.8867,186.9169,207.3505,1251.3,864.3,1248.7,861.9,1248.7,861.9,1.79,1,0.2619,0,0.107131,0.456789,0.883101
209,11.9334,186.7109,207.5575,1238.2,849.4,1247.3,858.5,1248.7,861.9,3.68,1,0.2610,0,0.103753,0.460142,0.881762
210,11.9809,181.6127,205.4554,911.9,1000.8,968.0,958.3,968.0,958.3,296.56,0,0.2819,0,0.025412,0.429669,0.902629
211,12.0308,176.5923,205.3067,590.6,1011.5,626.1,997.0,626.1,997.0,344.10,0,0.2900,0,-0.053753,0.426845,0.902726
212,12.0804,172.8287,205.3625,349.7,1007.5,372.0,1004.2,372.0,1004.2,254.22,0,0.2835,0,-0.112966,0.425602,0.897832
213,12.1271,167.2137,204.4787,-9.7,1071.1,16.2,1052.2,16.2,1052.2,358.97,0,0.2877,0,-0.202275,0.405789,0.891302
214,12.1740,166.5187,204.4327,-54.1,1074.4,-48.6,1067.7,10.0,1067.7,16.66,0,0.2811,0,-0.213244,0.404111,0.889506
215,12.2247,162.8167,201.6371,-291.1,1275.7,-274.1,1241.3,10.0,1241.3,173.60,0,0.2813,0,-0.276257,0.354376,0.893364
216,12.2713,161.7613,201.5056,-358.6,1285.2,-351.3,1276.7,10.0,1276.7,35.46,0,0.2707,0,-0.293123,0.350489,0.889515
217,12.3207,161.3481,201.9130,-385.1,1255.8,-381.7,1261.0,10.0,1261.0,15.79,0,0.2622,0,-0.298848,0.356144,0.885354
218,12.3710,160.7909,202.9778,-420.7,1179.2,-416.2,1217.1,10.0,1217.1,43.90,0,0.2731,0,-0.305442,0.371719,0.876659
219,12.4182,160.5776,203.4004,-434.4,1148.8,-431.7,1208.4,10.0,1208.4,8.68,0,0.2706,0,-0.307876,0.377863,0.873173
220,12.4663,160.6346,203.2860,-430.7,1157.0,-430.9,1184.6,10.0,1184.6,23.80,0,0.2768,0,-0.307233,0.376201,0.874117
221,12.5124,160.4553,203.2272,-442.2,1161.2,-439.7,1173.1,10.0,1173.1,11.50,0,0.2771,0,-0.310138,0.374932,0.873637
222,12.5617,160.1636,202.4552,-460.9,1216.8,-455.8,1178.6,10.0,1178.6,5.48,0,0.2796,0,-0.316275,0.362354,0.876738
223,12.6070,160.3052,202.4778,-451.8,1215.2,-453.0,1189.2,10.0,1189.2,10.65,0,0.2816,0,-0.314024,0.362985,0.877286
224,12.6545,160.2711,202.1635,-454.0,1237.8,-453.6,1213.9,10.0,1213.9,24.69,0,0.2790,0,-0.315194,0.358022,0.878904
225,12.7023,160.5309,202.2255,-437.4,1233.3,-444.9,1224.0,10.0,1224.0,10.12,0,0.2792,0,-0.311016,0.359494,0.879792
226,12.7502,160.6431,202.4875,-430.2,1214.5,-438.9,1220.1,10.0,1220.1,3.90,0,0.2820,0,-0.308740,0.363797,0.878824
227,12.7983,160.7279,202.6216,-424.7,1204.8,-435.5,1216.5,10.0,1216.5,3.65,0,0.2815,0,-0.307147,0.366051,0.878446
228,12.8452,160.9540,203.0542,-410.3,1173.7,-432.7,1204.7,10.0,1204.7,11.73,0,0.2853,0,-0.302748,0.373224,0.876954
229,12.8930,161.1028,203.4347,-400.7,1146.3,-421.3,1173.5,10.0,1173.5,31.18,0,0.2877,0,-0.299652,0.379429,0.875353
230,12.9396,161.1962,203.6691,-394.8,1129.4,-409.5,1147.1,10.0,1147.1,26.42,0,0.2816,0,-0.297717,0.383250,0.874348
231,12.9873,163.3047,203.9013,-259.8,1112.7,-299.3,1125.6,10.0,1125.6,21.55,0,0.2918,0,-0.264443,0.390739,0.881699
232,13.0353,165.5693,204.1513,-114.9,1094.7,-146.4,1105.9,10.0,1105.9,19.64,0,0.2931,0,-0.228586,0.398315,0.888309
233,13.0828,169.4177,204.8227,131.4,1046.4,99.5,1065.0,99.5,1065.0,98.40,0,0.3053,0,-0.167178,0.413903,0.894838
234,13.1294,173.8676,205.3952,416.2,1005.1,388.3,1022.2,388.3,1022.2,292.00,0,0.2924,0,-0.096606,0.426854,0.899146
235,13.1748,177.3834,207.6997,641.2,839.2,620.8,872.7,620.8,872.7,276.32,0,0.2852,0,-0.040429,0.464458,0.884672
236,13.2223,177.6729,207.6178,659.7,845.1,656.1,850.6,656.1,850.6,41.68,0,0.2902,0,-0.035984,0.463271,0.885486
237,13.2714,183.3408,208.7513,1022.5,763.5,996.5,779.5,996.5,779.5,347.75,0,0.2897,0,0.051110,0.480380,0.875570
238,13.3175,186.1654,211.1092,1203.3,593.7,1187.9,620.8,1187.9,620.8,248.66,0,0.2691,0,0.092096,0.514475,0.852545
239,13.3662,186.2493,210.9428,1208.6,605.7,1206.8,608.2,1206.8,608.2,22.68,0,0.2646,0,0.093509,0.511930,0.853923
240,13.4116,186.3411,211.1780,1214.5,588.8,1213.6,592.8,1213.6,592.8,16.90,0,0.2661,0,0.094649,0.515374,0.851722
241,13.4587,191.1253,211.1773,1520.7,588.8,1494.0,589.8,1494.0,589.8,280.45,0,0.2589,0,0.165917,0.510513,0.843711
242,13.5040,191.4812,210.0087,1543.5,673.0,1538.3,635.2,1538.3,635.2,63.42,0,0.2599,0,0.173225,0.492571,0.852858
243,13.5496,193.4343,211.9754,1668.5,531.4,1654.8,561.9,1654.8,561.9,137.64,0,0.2520,0,0.198589,0.519007,0.831381
244,13.5964,194.4840,211.5544,1735.6,561.7,1726.6,561.8,1726.6,561.8,71.77,0,0.2573,0,0.214979,0.511072,0.832220
245,13.6450,196.6442,210.8698,1873.9,611.0,1858.3,583.5,1858.3,583.5,133.53,0,0.2530,0,0.248550,0.496988,0.831400
246,13.6907,197.5992,211.1120,1935.0,593.5,1925.7,586.5,1925.7,586.5,67.47,0,0.2487,0,0.262084,0.498650,0.826232
247,13.7394,199.7881,209.0325,2075.1,743.2,2058.7,690.2,2058.7,690.2,168.60,0,0.2380,0,0.300080,0.462940,0.834049
248,13.7853,199.4710,208.5522,2054.8,777.8,2055.4,753.9,2055.4,753.9,63.83,0,0.2371,0,0.296579,0.456455,0.838862
249,13.8313,201.2413,207.9472,2168.1,821.4,2152.4,804.6,2152.4,804.6,109.44,0,0.2377,0,0.324761,0.443255,0.835497
250,13.8776,201.8073,207.5245,2204.3,851.8,2196.4,840.1,2196.4,840.1,56.56,0,0.2436,0,0.334404,0.435523,0.835759
251,13.9248,204.2483,204.9039,2360.6,1040.5,2339.3,1008.5,2339.3,1008.5,220.84,0,0.2216,0,0.378202,0.389819,0.839645
252,13.9714,203.6233,204.2031,2320.6,1091.0,2323.8,1077.7,2323.8,1077.7,70.90,0,0.2279,0,0.370533,0.380790,0.847175
253,14.0176,204.9095,204.4455,2402.9,1073.5,2389.4,1074.3,2389.4,1074.3,65.68,0,0.2366,0,0.389389,0.381166,0.838504
254,14.0645,205.7647,204.4295,2457.6,1074.7,2445.8,1074.6,2445.8,1074.6,56.45,0,0.2475,0,0.402315,0.378627,0.833537
255,14.1106,205.9383,204.4976,2468.7,1069.8,2464.1,1071.2,2464.1,1071.2,18.62,0,0.2531,0,0.404741,0.379173,0.832113
256,14.1560,207.5640,204.8646,2572.8,1043.3,2553.2,1055.1,2550.0,1055.1,87.37,0,0.2641,0,0.428025,0.380011,0.819991
257,14.2037,208.4369,205.2513,2628.6,1015.5,2615.6,1041.5,2550.0,1041.5,13.67,0,0.2556,0,0.439859,0.383106,0.812252
258,14.2505,207.7115,205.5222,2582.2,996.0,2590.3,1032.3,2550.0,1032.3,9.18,0,0.2581,0,0.428328,0.389336,0.815446
259,14.2988,208.8270,205.4325,2653.6,1002.4,2639.3,1020.7,2550.0,1020.7,11.61,0,0.2589,0,0.445087,0.384565,0.808707
260,14.3450,208.8427,205.5133,2654.6,996.6,2650.5,1009.9,2550.0,1009.9,10.78,0,0.2613,0,0.445078,0.385706,0.808168
261,14.3928,208.0992,205.5893,2607.0,991.2,2624.0,1000.9,2550.0,1000.9,8.97,0,0.2548,0,0.433873,0.389146,0.812600
262,14.4415,207.7461,206.3218,2584.4,938.4,2608.7,962.1,2550.0,962.1,38.83,0,0.2570,0,0.426470,0.401068,0.810721
263,14.4895,207.1506,206.7101,2546.3,910.5,2589.9,927.7,2550.0,927.7,34.38,0,0.2574,0,0.416492,0.408637,0.812127
264,14.5373,206.8284,206.9591,2525.7,892.5,2554.1,904.1,2550.0,904.1,23.60,0,0.2437,0,0.410970,0.413300,0.812580
265,14.5834,206.3548,207.1685,2495.4,877.5,2516.6,886.7,2516.6,886.7,37.73,0,0.2470,0,0.403321,0.417824,0.814098
266,14.6334,206.1086,207.0718,2479.6,884.4,2491.9,885.3,2491.9,885.3,24.74,0,0.2488,0,0.399962,0.417120,0.816114
267,14.6796,206.1224,206.5330,2480.5,923.2,2484.9,899.7,2484.9,899.7,15.99,0,0.2511,0,0.401765,0.409075,0.819294
268,14.7264,205.8809,206.2481,2465.0,943.7,2472.9,905.5,2472.9,905.5,13.36,0,0.2564,0,0.398998,0.405530,0.822403
269,14.7756,205.2622,206.2610,2425.5,942.8,2441.6,920.6,2441.6,920.6,34.73,0,0.2577,0,0.389725,0.407476,0.825880
270,14.8220,205.1550,206.1923,2418.6,947.7,2427.0,933.3,2427.0,933.3,19.37,0,0.2617,0,0.388317,0.406747,0.826902
271,14.8684,204.9501,206.1748,2405.5,949.0,2413.6,940.7,2413.6,940.7,15.32,0,0.2629,0,0.385300,0.407054,0.828161
272,14.9146,204.8782,206.2764,2400.9,941.7,2406.0,941.1,2406.0,941.1,7.54,0,0.2586,0,0.383938,0.408773,0.827947
273,14.9610,204.8029,206.1919,2396.1,947.8,2400.4,943.7,2400.4,943.7,6.17,0,0.2558,0,0.383048,0.407714,0.828881
274,15.0082,204.7707,206.2530,2394.0,943.4,2397.1,943.6,2397.1,943.6,3.37,0,0.2557,0,0.382394,0.408718,0.828688
275,15.0552,204.5359,206.1556,2379.0,950.4,2387.6,945.8,2387.6,945.8,9.74,0,0.2557,0,0.379147,0.407898,0.830582
276,15.0999,204.5069,206.1599,2377.1,950.1,2382.5,947.1,2382.5,947.1,5.29,0,0.2544,0,0.378700,0.408041,0.830716
277,15.1488,205.4930,206.1751,2440.2,949.0,2385.2,947.6,2385.2,947.6,2.84,0,0.2566,0,0.393419,0.405543,0.825079
278,15.1939,205.3523,205.9077,2431.2,968.2,2403.8,955.0,2403.8,955.0,19.94,0,0.2527,0,0.392072,0.401941,0.827480
279,15.2417,205.6529,205.8640,2450.5,971.4,2429.5,961.7,2429.5,961.7,26.60,0,0.2550,0,0.396693,0.400445,0.826002
280,15.2907,205.6969,206.5029,2453.3,925.4,2443.0,961.5,2443.0,961.5,13.50,0,0.2490,0,0.395518,0.409856,0.821939
281,15.3419,205.6578,206.1618,2450.8,949.9,2447.2,959.8,2447.2,959.8,4.51,0,0.2504,0,0.395918,0.404879,0.824210
282,15.3890,205.4442,206.2079,2437.1,946.6,2443.1,956.6,2443.1,956.6,5.13,0,0.2470,0,0.392596,0.406172,0.825162
283,15.4363,204.8117,205.6650,2396.6,985.7,2437.2,961.0,2437.2,961.0,7.39,0,0.2479,0,0.384643,0.399788,0.831997
284,15.4849,204.8706,205.9077,2400.4,968.2,2422.6,962.5,2422.6,962.5,14.64,0,0.2459,0,0.384856,0.403269,0.830217
285,15.5308,203.8029,205.8779,2332.1,970.4,2364.9,964.3,2364.9,964.3,57.70,0,0.2415,0,0.368891,0.405673,0.836271
286,15.5778,203.0596,205.6653,2284.5,985.7,2307.2,971.8,2307.2,971.8,58.22,0,0.2431,0,0.358237,0.404367,0.841519
287,15.6238,201.1672,207.2906,2163.4,868.7,2192.4,919.1,2192.4,919.1,126.27,0,0.2302,0,0.325389,0.433553,0.840330
288,15.6741,200.9293,207.4284,2148.1,858.7,2157.1,880.4,2157.1,880.4,52.38,0,0.2137,0,0.321442,0.436194,0.840482
289,15.7211,198.9469,209.3977,2021.3,716.9,2044.7,752.3,2044.7,752.3,170.45,0,0.2059,0,0.286545,0.470286,0.834699
290,15.7697,198.0377,209.3745,1963.1,718.6,1976.7,726.3,1976.7,726.3,72.78,0,0.2116,0,0.273001,0.471883,0.838330
291,15.8163,196.9917,209.9886,1896.1,674.4,1909.9,686.7,1909.9,686.7,77.70,0,0.2156,0,0.255854,0.483192,0.837296
292,15.8627,194.9580,208.7884,1766.0,760.8,1787.2,730.5,1787.2,730.5,130.30,0,0.2369,0,0.227978,0.468895,0.853325
293,15.9096,193.5612,208.1014,1676.6,810.3,1692.2,731.7,1692.2,731.7,95.03,0,0.2352,0,0.208116,0.460720,0.862801
294,15.9564,192.8604,208.3576,1631.7,791.8,1640.9,759.7,1640.9,759.7,58.35,0,0.2338,0,0.196972,0.465668,0.862760
295,16.0045,190.7825,209.3400,1498.7,721.1,1517.8,755.4,1517.8,755.4,123.24,0,0.2443,0,0.163773,0.483375,0.859958
296,16.0525,189.2233,211.0133,1399.0,600.6,1414.4,649.6,1414.4,649.6,147.94,0,0.2562,0,0.137840,0.510318,0.848867
297,16.0989,189.2019,211.3570,1397.6,575.9,1400.3,596.0,1400.3,596.0,55.39,0,0.2606,0,0.137033,0.515461,0.845886
298,16.1471,188.6578,211.3960,1362.8,573.1,1369.3,579.7,1369.3,579.7,35.01,0,0.2769,0,0.128889,0.516604,0.846468
299,16.1956,188.6092,210.9594,1359.7,604.5,1361.7,594.7,1361.7,594.7,16.84,0,0.2609,0,0.128750,0.510149,0.850395
300,16.2450,188.1396,210.7435,1329.6,620.1,1336.9,606.1,1336.9,606.1,27.29,0,0.2610,0,0.122008,0.507376,0.853044
301,16.2923,187.4654,210.7882,1286.5,616.8,1298.3,609.4,1298.3,609.4,38.70,0,0.2642,0,0.111863,0.508653,0.853674
302,16.3394,187.1997,210.5310,1269.5,635.4,1276.8,610.2,1276.8,610.2,21.49,0,0.2657,0,0.108172,0.505024,0.856300
303,16.3862,186.4006,209.7184,1218.3,693.9,1232.7,656.2,1232.7,656.2,63.75,0,0.2563,0,0.096965,0.493402,0.864380
304,16.4326,186.4535,209.4930,1221.7,710.1,1224.8,690.1,1224.8,690.1,34.84,0,0.2503,0,0.097982,0.489949,0.866227
305,16.4802,186.4715,208.9459,1222.8,749.5,1223.5,730.9,1223.5,730.9,40.84,0,0.2471,0,0.098776,0.481617,0.870797
306,16.5261,186.6428,208.9482,1233.8,749.3,1229.4,743.0,1229.4,743.0,13.43,0,0.2433,0,0.101384,0.481525,0.870549
307,16.5724,186.4025,208.6618,1218.4,769.9,1223.4,760.6,1223.4,760.6,18.58,0,0.2399,0,0.097988,0.477331,0.873243
308,16.6204,186.3154,208.6375,1212.9,771.7,1217.8,767.5,1217.8,767.5,8.91,0,0.2391,0,0.096679,0.477021,0.873558
309,16.6688,185.9567,208.2856,1189.9,797.0,1202.1,786.1,1202.1,786.1,24.33,0,0.2390,0,0.091496,0.471880,0.876903
310,19.7922,177.3445,213.4162,638.7,427.6,638.7,427.6,638.7,427.6,667.81,0,0.3013,0,-0.038685,0.550304,0.834068
311,19.8531,182.5539,214.9327,972.1,318.4,923.1,356.1,923.1,356.1,293.22,0,0.2667,0,0.036543,0.572232,0.819277
312,19.8997,185.2369,212.9147,1143.8,463.7,1114.7,387.3,1114.7,387.3,194.14,0,0.2654,0,0.076717,0.541788,0.837007
313,19.9461,186.1305,212.0755,1201.0,524.2,1189.2,482.1,1189.2,482.1,120.56,0,0.2506,0,0.090637,0.528850,0.843861
314,19.9944,186.3376,212.0151,1214.3,528.5,1210.4,515.2,1210.4,515.2,39.25,0,0.2529,0,0.093758,0.527807,0.844174
315,20.0429,186.2768,212.0874,1210.4,523.3,1210.4,520.6,1210.4,520.6,5.43,0,0.2527,0,0.092787,0.528921,0.843584
316,20.0894,185.8740,212.7448,1184.6,476.0,1191.5,499.8,1191.5,499.8,28.05,0,0.2524,0,0.086209,0.538885,0.837956
317,20.1371,185.5272,212.5818,1162.4,487.7,1173.1,495.7,1173.1,495.7,18.87,0,0.2528,0,0.081269,0.536722,0.839836
318,20.1861,185.9088,212.7662,1186.8,474.4,1181.5,494.0,1181.5,494.0,8.52,0,0.2667,0,0.086700,0.539174,0.837720
319,20.2323,186.2732,212.5171,1210.2,492.4,1198.9,494.0,1198.9,494.0,17.40,0,0.2691,0,0.092298,0.535256,0.839632
320,20.2805,186.5242,212.3772,1226.2,502.4,1215.8,495.1,1215.8,495.1,17.00,0,0.2642,0,0.096137,0.533010,0.840630
321,20.3265,186.7292,212.3721,1239.3,502.8,1230.1,496.5,1230.1,496.5,14.33,0,0.2646,0,0.099161,0.532777,0.840426
322,20.3770,187.1344,213.1330,1265.3,448.0,1252.8,479.3,1252.8,479.3,28.48,0,0.2639,0,0.104244,0.543606,0.832842
323,20.4236,187.2465,213.2499,1272.4,439.6,1264.8,459.9,1264.8,459.9,22.84,0,0.2608,0,0.105741,0.545218,0.831599
324,20.4733,187.1236,213.1624,1264.6,445.9,1264.7,452.9,1264.7,452.9,6.96,0,0.2594,0,0.104051,0.544044,0.832580
325,20.5199,187.2749,212.2987,1274.3,508.1,1269.6,456.6,1269.6,456.6,6.13,0,0.2522,0,0.107283,0.531250,0.840395
326,20.5673,186.9046,210.2852,1250.6,653.0,1262.8,602.5,1262.8,602.5,146.10,0,0.2560,0,0.104001,0.501570,0.858843
327,20.6134,186.5092,210.2469,1225.3,655.8,1259.1,642.3,1259.1,642.3,39.91,0,0.2637,0,0.098090,0.501299,0.859696
328,20.6584,187.4022,208.6289,1282.4,772.3,1263.6,746.5,1263.6,746.5,104.31,0,0.2600,0,0.113299,0.476050,0.872089
329,20.7058,187.2759,208.5157,1274.3,780.5,1266.4,773.3,1266.4,773.3,26.99,0,0.2630,0,0.111487,0.474424,0.873208
330,20.7535,187.7746,208.1621,1306.2,805.9,1284.7,798.5,1284.7,798.5,31.13,0,0.2615,0,0.119505,0.468585,0.875298
331,20.7995,188.7869,207.4302,1371.0,858.6,1340.8,844.9,1340.8,844.9,72.78,0,0.2755,0,0.135922,0.456392,0.879336
332,20.8482,189.0120,207.5055,1385.4,853.2,1371.3,851.0,1371.3,851.0,31.14,0,0.2708,0,0.139301,0.457330,0.878319
333,20.8950,189.0768,205.2878,1389.6,1012.9,1383.2,983.1,1383.2,983.1,132.62,0,0.2625,0,0.142966,0.422777,0.894886
334,20.9433,189.4271,202.9042,1412.0,1184.5,1402.1,1157.5,1402.1,1157.5,175.38,0,0.2748,0,0.151186,0.384718,0.910568
335,20.9916,188.8022,202.7114,1372.0,1198.4,1386.9,1192.1,1386.9,1192.1,37.81,0,0.2805,0,0.141406,0.382209,0.913192
336,21.0437,189.9210,200.6594,1443.6,1346.1,1422.6,1326.6,1422.6,1326.6,139.14,0,0.2768,0,0.161510,0.348180,0.923410
337,21.0915,190.4027,200.7607,1474.4,1338.8,1456.9,1336.8,1456.9,1336.8,35.76,0,0.2957,0,0.169188,0.349355,0.921589
338,21.1384,190.5267,200.3445,1482.4,1368.8,1473.4,1362.7,1473.4,1362.7,30.73,0,0.3068,0,0.171644,0.342504,0.923704
339,21.1849,190.5146,200.5010,1481.6,1357.5,1478.4,1358.7,1478.4,1358.7,6.35,0,0.3060,0,0.171279,0.345049,0.922824
340,21.2327,191.5072,198.7205,1545.1,1485.7,1524.1,1462.1,1524.1,1430.0,84.68,0,0.2772,0,0.189326,0.315147,0.929967
341,21.2817,191.5844,198.1423,1550.1,1527.3,1541.7,1515.3,1541.7,1430.0,17.55,0,0.2859,0,0.191202,0.305633,0.932754
342,21.3301,191.5585,197.7885,1548.4,1552.8,1545.9,1545.1,1545.9,1430.0,4.22,0,0.2955,0,0.191147,0.299871,0.934634
343,21.3796,191.1907,197.4736,1524.9,1575.5,1535.4,1568.7,1535.4,1430.0,10.51,0,0.2911,0,0.185435,0.295059,0.937312
344,21.4268,191.2056,197.5526,1525.8,1569.8,1531.8,1569.5,1531.8,1430.0,3.58,0,0.2941,0,0.185601,0.296341,0.936875
345,21.4744,191.3868,197.1857,1537.4,1596.2,1533.8,1588.3,1533.8,1430.0,1.98,0,0.2959,0,0.188938,0.290148,0.938145
346,21.5205,191.0761,196.9539,1517.5,1612.9,1531.3,1605.1,1531.3,1430.0,2.49,0,0.2944,0,0.184052,0.286620,0.940199
347,21.5678,190.9388,197.3231,1508.8,1586.3,1527.8,1594.1,1527.8,1430.0,3.50,0,0.2937,0,0.181443,0.292818,0.938795
348,21.6148,190.6813,198.4293,1492.3,1506.7,1513.8,1581.9,1513.8,1430.0,14.01,0,0.2924,0,0.176142,0.311192,0.933881
349,21.6618,189.2989,199.0156,1403.8,1464.5,1439.5,1506.3,1439.5,1430.0,74.26,0,0.2873,0,0.152979,0.321991,0.934302
350,21.7095,183.9444,198.7704,1061.1,1482.1,1107.8,1490.9,1107.8,1430.0,331.77,0,0.2918,0,0.065146,0.321093,0.944804
351,21.7568,175.3641,197.7093,512.0,1558.5,551.7,1509.2,551.7,1430.0,556.06,0,0.2958,0,-0.077016,0.303285,0.949783
352,21.8030,172.0592,200.1952,300.5,1379.5,317.0,1421.1,317.0,1421.1,234.86,0,0.2788,0,-0.129804,0.342299,0.930582
353,21.8499,169.7805,199.9878,154.6,1394.5,165.9,1403.2,165.9,1403.2,152.18,0,0.2871,0,-0.167040,0.337018,0.926562
354,21.8965,164.8020,200.0615,-164.0,1389.2,-143.4,1394.2,10.0,1394.2,156.15,0,0.2849,0,-0.247251,0.332378,0.910161
355,21.9426,164.5367,199.0061,-181.0,1465.2,-178.1,1412.9,10.0,1412.9,18.62,0,0.2782,0,-0.253042,0.315069,0.914714
356,21.9908,162.9184,199.6593,-284.6,1418.1,-275.8,1413.8,10.0,1413.8,0.91,0,0.2761,0,-0.277972,0.323168,0.904596
357,22.0399,162.0091,199.3831,-342.7,1438.0,-336.5,1417.8,10.0,1417.8,4.00,0,0.2732,0,-0.292902,0.317327,0.901949
358,22.0877,161.1638,200.3426,-396.8,1368.9,-390.3,1400.2,10.0,1400.2,17.60,0,0.2793,0,-0.304651,0.331107,0.893060
359,22.1370,160.6818,201.4376,-427.7,1290.1,-423.0,1325.8,10.0,1325.8,74.34,0,0.2872,0,-0.310203,0.347459,0.884899
360,22.1851,160.2526,201.0555,-455.2,1317.6,-450.4,1320.7,10.0,1320.7,5.17,0,0.2858,0,-0.317665,0.340662,0.884895
361,22.2319,159.3926,201.8763,-510.2,1258.5,-500.5,1278.2,10.0,1278.2,42.44,0,0.2858,0,-0.329464,0.351801,0.876179
362,22.2790,159.0742,202.2689,-530.6,1230.2,-525.0,1244.5,10.0,1244.5,33.72,0,0.2958,0,-0.333590,0.357247,0.872406
363,22.3252,158.8374,202.1390,-545.7,1239.6,-541.3,1241.3,10.0,1241.3,3.20,0,0.3021,0,-0.337538,0.354738,0.871911
364,22.3748,159.0393,202.3391,-532.8,1225.2,-535.0,1231.0,10.0,1231.0,10.30,0,0.3010,0,-0.333982,0.358262,0.871840
365,22.4222,159.0607,202.2045,-531.4,1234.9,-532.6,1233.1,10.0,1233.1,2.14,0,0.2985,0,-0.333935,0.356220,0.872694
366,22.4693,159.2283,202.0591,-520.7,1245.3,-525.7,1238.5,10.0,1238.5,5.34,0,0.2957,0,-0.331638,0.354308,0.874347
367,22.5155,159.4286,201.8418,-507.9,1261.0,-517.7,1243.3,10.0,1243.3,4.86,0,0.2895,0,-0.328975,0.351336,0.876549
368,22.5624,159.5832,201.7633,-498.0,1266.6,-512.4,1245.8,10.0,1245.8,2.48,0,0.2858,0,-0.326727,0.350425,0.877754
